78.1 | Stroke / Localization: A. Anterior cerebral artery B. Left middle cerebral artery C. Left posterior cerebral artery D. Right anterior choroidal artery E. Right posterior cerebral artery F. Superior cereb	"Trap: localization
Difficulty: medium

A. Anterior cerebral artery
                      B. Left middle cerebral artery
                      C. Left posterior cerebral artery
                      D. Right anterior choroidal artery
                      E. Right posterior cerebral artery
                      F. Superior cerebellar artery
                      G. Vertebral artery
                      H. Watershed zone between MCA and ACA                                        Wrong answer explanations:
                                                                                                   Choice A: ACA strokes affect the medial frontal lobe, leading to contralateral leg weakness and abulia. They do not affect the visual cortex or produce field deficits.
                                                                                                   Choice B: MCA strokes affect the lateral cerebral cortex, producing aphasia (if dominant hemisphere), face/arm weakness, and cortical sensory loss. Homonymous hemianopia may occur but typically without macular sparing and with other cortical deficits.
                                                                                                   Choice C: Th"	"neurology	stroke_localization"
79.1 | Stroke / Localization: Choice E: The corneal reflex is a brainstem-mediated cranial nerve reflex involving the ophthalmic branch of CN V (afferent) and CN VII (efferent). This reflex is not influenced by	"Trap: localization
Difficulty: medium

Choice E: The corneal reflex is a brainstem-mediated cranial nerve reflex involving the ophthalmic branch of CN V (afferent) and CN VII (efferent). This reflex is not influenced by UMN lesions in the frontal cortex and would not show increased activity. In the absence of facial or trigeminal nerve injury, it would remain intact
                                                                                                   and normal in strength. Therefore, it would not be the strongest reflex in this case.
                      A. Left patellar
                      B. Left triceps
                                                                                                   High Yield USMLE Audio Answer:
                                                                                                   [anki:play:a:0]
                      C. Right Achilles
                      D. Right biceps                                                              Cut to the chase Audio Answer:
                      E. Right corneal                                                             [anki:play:a:1]
                                                                              "	"neurology	stroke_localization"
80.1 | Stroke / Localization: and no sensory or motor abnormalities. Early-onset Alzheimer can also be seen in Down syndrome. High Yield USMLE Audio Answer: A. Alpha-synuclein deposition [anki:play:a:0] B Autoi	"Trap: localization
Difficulty: easy

and no sensory or motor abnormalities. Early-onset Alzheimer can also be seen in Down syndrome.
                                                                                                High Yield USMLE Audio Answer:
                      A. Alpha-synuclein deposition                                             [anki:play:a:0]
                      B Autoimmune demyelination of central nervous system white                Cut to the chase Audio Answer:
                      . matter
                                                                                                [anki:play:a:1]
                      C Circular accumulations of hyper-phosphorylated tau within
                      . neurons                                                                 Bottom line:
                      D. Decreased CSF absorption by arachnoid granulations                     NPH presents as wet, wobbly, wacky +/- Parkinsonism and is due to failure of CSF absorption by the arachnoid granulations.
                      E Neurofibrillary tangle accumulation due to hyperphosphorylated
                                                                                                  "	"neurology	stroke_localization"
81.1 | Stroke / Localization: A. Broca area B. Inferior parietal lobule (angular gyrus) C. Left anterior temporal lobe D. Left caudate nucleus E. Left dorsolateral prefrontal cortex F. Posterior superior tempor	"Trap: localization
Difficulty: medium

A. Broca area
                      B. Inferior parietal lobule (angular gyrus)
                      C. Left anterior temporal lobe
                      D. Left caudate nucleus
                      E. Left dorsolateral prefrontal cortex
                      F. Posterior superior temporal gyrus
                      G. Right parietal lobe
                      H. Supplementary motor area
                                                                                                Wrong answer explanations:
                                                                                                Choice A: Lesions here cause non-fluent aphasia with impaired speech production, not the writing, calculation, or spatial deficits seen here. This patient speaks fluently and has preserved comprehension.
                                                                                                Choice C: This region contributes to semantic memory and object naming, and lesions here can cause semantic dementia or word-finding difficulty, but not Gerstmann features.
                                                                                                Choice D: Caudate "	"neurology	stroke_localization"
82.1 | Stroke / Localization: Which letter on the sagittal brain cross-section most likely corresponds to the site of her injury? A. A Choice A = thalamus; B = midbrain; C = pons; D = medulla; E = cerebellar ve	"Trap: localization
Difficulty: hard

Which letter on the sagittal brain cross-section most likely corresponds to the site of
               her injury?
                       A. A
                                                                                                         Choice A = thalamus; B = midbrain; C = pons; D = medulla; E = cerebellar vermis; F = right cerebellar hemisphere.
                       B. B
                                                                                                         Wrong answer explanations:
                       C. C
                                                                                                         Choice A: The thalamus serves as the primary relay center for sensory signals ascending from the body to the cerebral cortex. A lesion here would result in contralateral hemisensory loss, possibly accompanied by central post-stroke pain, but would not cause isolated ipsilateral limb ataxia. The thalamus also contributes to arousal regulation, and
                       D. D                                                                              infarcts can impair consciousness depending on their extent. Hypertensive small vessel dise"	"neurology	stroke_localization"
83.1 | Stroke / Localization: Which of the following is the most likely diagnosis? A. Cerebral toxoplasmosis B. Cryptococcal meningoencephalitis C. Herpes simplex virus encephalitis Left-sided ring enhancing le	"Trap: localization
Difficulty: hard

Which of the following is the most likely diagnosis?
                       A. Cerebral toxoplasmosis
                       B. Cryptococcal meningoencephalitis
                       C. Herpes simplex virus encephalitis                                               Left-sided ring enhancing lesion.
                       D. Primary CNS lymphoma
                                                                                                          Wrong answer explanations:
                       E. Progressive multifocal leukoencephalopathy (PML)
                                                                                                          Choice A: Toxoplasmosis is the most common cause of ring-enhancing brain lesions in AIDS but is less likely if the patient is on Pneumocystis prophylaxis with TMP-SMX, since TMP-SMX is also the prophylaxis for Toxo. Toxoplasma gondii causes encephalitis via reactivation of latent cysts when CD4 counts fall below 100. It usually presents with multiple
                                                                                                          ring-enhancing lesions and mass effect. Empiric treatment with pyrimethamine an"	"neurology	stroke_localization"
88.1 | Stroke / Localization: Where on the diagram is the most appropriate location for surgical entry into the patient's spinal canal? Choice A = transverse process; B = pedicle; C = vertebral body; D = facet 	"Trap: localization
Difficulty: medium

Where on the diagram is the most appropriate location for surgical entry into
               the patient's spinal canal?
                                                                                                Choice A = transverse process; B = pedicle; C = vertebral body; D = facet joints; E = lamina; F = spinous process.
                      A. A                                                                      Wrong answer explanations:
                      B. B                                                                      Choice A: The transverse process projects laterally and serves as a lever arm for muscle and ligament attachment but does not overlie the spinal canal. Removal of this structure would not decompress the neural elements or permit access to the canal.
                      C. C                                                                      Choice B: The pedicle connects the vertebral body to the posterior arch and helps form the lateral boundary of the vertebral foramen. Removing the pedicle would destabilize the vertebral column and is not the usual surgical target for accessing the canal. The lamina, not the pedicle, must be removed to"	"neurology	stroke_localization"
1.1 | Stroke / Localization: A. Aqueductal stenosis B. Cerebellar tonsillar herniation C. Choroid plexus papilloma D. Colloid cyst of the foramen of Monro E. Ependymoma of the fourth ventricle F. Meningioma co	"Trap: localization
Difficulty: hard

A. Aqueductal stenosis
                      B. Cerebellar tonsillar herniation
                      C. Choroid plexus papilloma
                      D. Colloid cyst of the foramen of Monro
                      E. Ependymoma of the fourth ventricle
                      F. Meningioma compressing the cerebral aqueduct
                      G. Pinealoma
                      H. Subarachnoid hemorrhage
                                                                                                          Wrong answer explanations:
                                                                                                          Choice A: Aqueductal stenosis leads to dilation of the lateral and third ventricles with a small fourth ventricle, not isolated lateral ventricular enlargement. It is also a more chronic process.
                                                                                                          Choice B: Cerebellar tonsillar herniation results from severe intracranial pressure and causes brainstem compression with coma or death, but does not explain isolated ventricular enlargement patterns.
                                                    "	"neurology	stroke_localization"
3.1 | Stroke / Localization: patient’s symptoms? A. C5 B. C6 C. C7 D. C8 E. T1 Wrong answer explanations: Choice A: C5 innervates the deltoid and biceps, with sensory distribution over the lateral upper arm. C	"Trap: localization
Difficulty: hard

patient’s symptoms?
                     A. C5
                     B. C6
                     C. C7
                     D. C8
                     E. T1
                                                                                                     Wrong answer explanations:
                                                                                                     Choice A: C5 innervates the deltoid and biceps, with sensory distribution over the lateral upper arm. C5 radiculopathy causes weakness in shoulder abduction and elbow flexion, not the triceps or wrist extensors. The sensory loss would be proximal, not extending to the hand.
                                                                                                     Choice B: C6 affects the biceps, brachioradialis, and wrist extensors, and provides sensation to the lateral forearm and thumb/index fingers. C6 involvement may include reduced biceps or brachioradialis reflexes and lateral hand paresthesias, but it spares the middle finger and triceps.
                                                                                                     Choice D: C8 controls finger flexors and intrinsic "	"neurology	stroke_localization"
7.1 | Peripheral / NMJ: B.Median nerve at carpal tunnel C.Median nerve at supracondylar region D.Radial nerve in spiral groove E.Recurrent branch of median nerve F.Ulnar nerve at cubital tunnel G.Ulnar ne	"Trap: localization
Difficulty: hard

B.Median nerve at carpal tunnel
              C.Median nerve at supracondylar region
              D.Radial nerve in spiral groove
              E.Recurrent branch of median nerve
              F.Ulnar nerve at cubital tunnel
              G.Ulnar nerve at Guyon canal
              H.Upper subscapular nerve
                                                                                                                         Wrong answer explanations:
                                                                                                                         Choice A: This is a pure motor branch of the median nerve, supplying flexor pollicis longus, pronator quadratus, and part of FDP. Injury results in an ""OK sign"" defect but no sensory loss or clawing. It does not innervate the interosseous muscles or the hypothenar area.
                                                                                                                         Choice B: Compression here causes thenar atrophy, sensory loss in the lateral 3½ digits, and nocturnal paresthesias. The ulnar-innervated 4th and 5th digits are spared. There is no clawing or hypothenar involvement.
              "	"neurology	peripheral_nmj"
8.1 | Stroke / Localization: Choice B: The median nerve (C5–T1) travels with the brachial artery in the arm, passes between the pronator teres heads, and enters the hand via the carpal tunnel. It supplies moto	"Trap: localization
Difficulty: medium

Choice B: The median nerve (C5–T1) travels with the brachial artery in the arm, passes between the pronator teres heads, and enters the hand via the carpal tunnel. It supplies motor innervation to most forearm flexors and the thenar muscles via the recurrent branch (opponens pollicis, abductor pollicis brevis, flexor pollicis
                                                                                                       brevis), and provides sensory input to the lateral palm and palmar aspects of the lateral 3½ digits (plus dorsal distal tips). Injury leads to thenar weakness, loss of thumb opposition, and sensory deficits; carpal tunnel compression causes nocturnal paresthesias and thenar atrophy. Because it contains critical motor fibers for
                                                                                                       hand function, a biopsy here risks disabling motor impairment and is inappropriate when aiming to avoid motor dysfunction.
                      A. Common fibular nerve
                      B. Median nerve
                      C. Radial nerve
                      D. Sural nerve
                      E. Ulnar nerve
                 "	"neurology	stroke_localization"
9.1 | Stroke / Localization: inhibitors may be used off-label in LEMS, their benefit is limited due to the presynaptic nature of the disorder. The key feature in LEMS is impaired ACh release, not breakdown. Ch	"Trap: localization
Difficulty: hard

inhibitors may be used off-label in LEMS, their benefit is limited due to the presynaptic nature of the disorder. The key feature in LEMS is impaired ACh release, not breakdown.
                                                                                                           Choice D: Upregulation of ACh receptors occurs in settings of denervation, such as spinal cord injury or chronic use of neuromuscular blockers. It can also occur in myasthenia gravis as a compensatory mechanism. However, in LEMS, the problem lies in reduced neurotransmitter release, not in the sensitivity or density of
                                                                                                           the post-synaptic receptors. Therefore, this mechanism does not explain the patient's improvement in strength with repeated activity. It is unrelated to the pathogenesis of LEMS.
                       A. Decreased acetylcholine reuptake at the motor endplate
                                                                                                           Choice E: On USMLE, this is the mechanism of action of tetrodotoxin, a potent neurotoxin found in pufferfish. It works b"	"neurology	stroke_localization"
11.1 | Stroke / Localization: A. Anterior hypothalamus B. Arcuate nucleus C. Lateral hypothalamus D. Posterior hypothalamus E. Suprachiasmatic nucleus Wrong answer explanations: Choice B: (Arcuate nucleus): Inv	"Trap: localization
Difficulty: medium

A. Anterior hypothalamus
                      B. Arcuate nucleus
                      C. Lateral hypothalamus
                      D. Posterior hypothalamus
                      E. Suprachiasmatic nucleus
                                                                                               Wrong answer explanations:
                                                                                               Choice B: (Arcuate nucleus): Involved in appetite regulation and neuroendocrine control (dopamine, GnRH release), not temperature regulation.
                                                                                               Choice C: (Lateral hypothalamus): Stimulates hunger; lesions here cause anorexia and weight loss.
                                                                                               Choice D: (Posterior hypothalamus): Responsible for heat conservation; lesions here would cause hypothermia.
                                                                                               Choice E: (Suprachiasmatic nucleus): Regulates circadian rhythms via light input; not involved in thermoregulation.
                        "	"neurology	stroke_localization"
12.1 | Stroke / Localization: long-term memory for pre-ischemia tasks. Postmortem Choice B: The caudate nucleus is part of the basal ganglia and is involved in motor planning, procedural learning, and some aspe	"Trap: localization
Difficulty: hard

long-term memory for pre-ischemia tasks. Postmortem                Choice B: The caudate nucleus is part of the basal ganglia and is involved in motor planning, procedural learning, and some aspects of behavioral control. Lesions in the caudate can lead to movement disorders, such as chorea in Huntington disease, or executive dysfunction in frontal lobe circuits. It is not typically involved in conscious memory
                            histologic analysis reveals localized neuronal loss in a           formation or anterograde amnesia. Moreover, the caudate receives blood primarily from the deep penetrating branches of the middle cerebral artery, not the posterior cerebral artery used in this experiment. Histologic involvement of the caudate would more likely present with motor symptoms, which were not observed in the experimental animals.
                            bilateral medial temporal lobe structure characterized by a        Choice D: The nucleus accumbens plays a role in reward processing, motivation, and addiction-related behavior, integrating dopaminergic signals from the ventral tegmental area. It is not a primary structure involved in episodic memory encoding or cons"	"neurology	stroke_localization"
14.1 | Stroke / Localization: A. Left cerebellar hemisphere B. Left cerebellar vermis C. Right cerebellar hemisphere D. Right cerebellar vermis E. Right thalamus Wrong answer explanations: Choice A: (Left cereb	"Trap: localization
Difficulty: hard

A. Left cerebellar hemisphere
                      B. Left cerebellar vermis
                      C. Right cerebellar hemisphere
                      D. Right cerebellar vermis
                      E. Right thalamus
                                                                                                Wrong answer explanations:
                                                                                                Choice A: (Left cerebellar hemisphere): Would produce left-sided dysmetria and ataxia, not right-sided.
                                                                                                Choice B: (Left cerebellar vermis): Vermis lesions cause truncal instability, not unilateral limb dysmetria.
                                                                                                Choice D: (Right cerebellar vermis): Would produce midline balance problems, not isolated right limb dysmetria.
                                                                                                Choice E: (Right thalamus): Thalamic lesions typically produce contralateral sensory loss, not coordination deficits.
                              "	"neurology	stroke_localization"
16.1 | Stroke / Localization: https://t.me/ankiqbank https://t.me/ankiqbank https://t.me/ankiqbank A 36-year-old woman comes to clinic reporting persistent difficulty lifting her right arm overhead several week	"Trap: localization
Difficulty: hard

https://t.me/ankiqbank                                                                                                                                                                        https://t.me/ankiqbank                                                                                                                                                                                                https://t.me/ankiqbank
               A 36-year-old woman comes to clinic reporting persistent difficulty lifting her right
               arm overhead several weeks after hospitalization for a severe lung infection. She       Correct answer explanation / general explanation:
               describes trouble reaching high shelves and brushing her hair. Her prior admission
                                                                                                       The correct answer is D.
               involved chest drainage due to accumulation of infected fluid in the right pleural
                                                                                                       This patient’s clinical picture—difficulty raising her right arm and visible scapular promin"	"neurology	stroke_localization"
17.1 | Stroke / Localization: Choice B: Germinomas are midline tumors that can arise in the pineal or suprasellar region, but they are more common in adolescent males and often cause precocious puberty (if hCG-	"Trap: localization
Difficulty: medium

Choice B: Germinomas are midline tumors that can arise in the pineal or suprasellar region, but they are more common in adolescent males and often cause precocious puberty (if hCG-secreting) or Parinaud syndrome (if pineal). They are not typically calcified with cystic components or associated with bitemporal hemianopsia.
                                                                                                        Choice C: Optic gliomas affect the optic nerves and chiasm and can present with visual disturbances, especially in patients with neurofibromatosis type 1 (NF1). However, they typically do not show calcification or cystic degeneration on imaging and are not associated with pituitary hormone deficiencies.
                                                                                                        Choice D: Pinealomas are tumors of the pineal region that can cause Parinaud syndrome (upward gaze palsy, light-near dissociation, and convergence-retraction nystagmus) by compressing the tectal plate. They may also present with hydrocephalus due to aqueductal stenosis. These tumors do not cause bitemporal hemianopsia.
                       A. Craniopharyngiom"	"neurology	stroke_localization"
18.1 | Stroke / Localization: A. Left ciliary ganglion B. Left oculomotor nerve C. Left optic tract D. Right Edinger-Westphal nucleus E. Right optic nerve F. Visual cortex Wrong answer explanations: Choice A: T	"Trap: localization
Difficulty: medium

A. Left ciliary ganglion
                      B. Left oculomotor nerve
                      C. Left optic tract
                      D. Right Edinger-Westphal nucleus
                      E. Right optic nerve
                      F. Visual cortex
                                                                                               Wrong answer explanations:
                                                                                               Choice A: The ciliary ganglion relays parasympathetic fibers from the oculomotor nerve to the sphincter pupillae, enabling pupillary constriction. A lesion here would result in a dilated, poorly reactive pupil on the same side, due to disruption of the efferent pathway. However, this patient has normal constriction when light
                                                                                               is directed into the left eye, indicating that the left ciliary ganglion is functioning properly. The paradoxical dilation when light is moved to the right eye suggests a right-sided afferent defect, not an efferent issue on the left.
                                                                         "	"neurology	stroke_localization"
19.1 | Stroke / Localization: Pathophysiologically, strabismus arises from either an imbalance in extraocular muscle strength, abnormal cranial nerve function (commonly CN III, IV, or VI), or congenital defects	"Trap: localization
Difficulty: hard

Pathophysiologically, strabismus arises from either an imbalance in extraocular muscle strength, abnormal cranial nerve function (commonly CN III, IV, or VI), or congenital defects in ocular muscle anatomy. The clinical hallmark is ocular misalignment, which can present as esotropia, exotropia, hypertropia, or hypotropia. Children may develop
                       A. Amblyopia
                                                                                                            compensatory head postures or close one eye to avoid diplopia. The risk of permanent visual impairment underscores the importance of early diagnosis and intervention.
                       B. Astigmatism                                                                       Early detection via the cover-uncover test and prompt management with patching, corrective lenses, or surgical intervention is critical to prevent amblyopia and preserve binocular vision.
                       C. Hyperopia
                                                                                                            Wrong answer explanations:
                       D. Myopia
                                            "	"neurology	stroke_localization"
20.1 | Stroke / Localization: Choice B: Rupture of bridging cortical veins leads to subdural hematoma, commonly seen in elderly patients following minor trauma or in shaken infants. Subdural hematoma presents a	"Trap: localization
Difficulty: medium

Choice B: Rupture of bridging cortical veins leads to subdural hematoma, commonly seen in elderly patients following minor trauma or in shaken infants. Subdural hematoma presents as a crescent-shaped bleed on CT and features a slower onset of symptoms such as headache and confusion, without acute third nerve palsy or a dilated, non-reactive
                                                                                                            pupil. There is also no classic association with neck stiffness from meningeal irritation in subdural hematoma.
                                                                                                            Choice C: The middle cerebral artery (MCA) is a common site for ischemic stroke and large vessel infarcts, which present with contralateral hemiparesis, hemisensory loss (face and arm > leg), and aphasia (if dominant hemisphere involved). MCA aneurysms do exist but rarely cause isolated cranial nerve palsies; they more often produce focal
                       A. Anterior cerebral artery                                                          neurological deficits. MCA-related strokes can also cause spatial neglect (non-d"	"neurology	stroke_localization"
